direction,t1_bias,t1_strength,t1_pd_zone,t2_in_4h_ob,t2_in_1h_ob,t2_in_fvg,t2_in_brk,t2_in_rej,t2_in_mit,t2_in_vi,zone_quality,t2_confluence,t2m30_in_ob,t2m30_in_fvg,t2m30_in_brk,t2m30_in_rej,t2m30_choch,t2m30_zone_qual,t4_in_5m_ob,ob_height_atr,entry_depth_ob,session,t3_in_ote,t3_choch,swept,conf_score,sl_atr_ratio,rr_potential,atr_pct_of_price,tp2_distance_r,rvol,vol_pct,mom_12b,mom_48b,mom_96b,body_ratio,atr_rank,bb_score,tsm_score,day_of_week,label,sym,ts,entry,sl,tp1,ml_proba
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,1,1,1,1,0.8632838215254782,3.9009115199423867,4.0,0.00418103622975434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARUSDT,2024-06-30 14:00:00+00:00,27.261,26.81637711388866,29.039491544445358,0.2703578291015649
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,1,0,1,1,0.8304270314298551,3.1788056529134168,4.0,0.004162917570703119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,ARUSDT,2024-06-30 14:30:00+00:00,27.176,26.81637711388866,28.614491544445354,0.26887358549244017
1,0,0.0,0,0,1,0,0,0,1,0,0.55,0.1,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7586359805821994,0.6479542127659023,4.0,0.0031730127774531017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,ICPUSDT,2024-07-01 15:30:00+00:00,8.153,8.136237701079079,8.220049195683687,0.335970341671379
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,1,0,1,1,0.777722647263906,1.9999999999999751,4.0,0.0011543713840771004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PAXGUSDT,2024-07-02 12:00:00+00:00,2317.0,2311.650643006187,2338.397427975253,0.43748651487371143
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,1,0,1,1,0.777722647263906,1.9999999999999805,4.0,0.0010977138994025988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,PAXGUSDT,2024-07-02 12:30:00+00:00,2317.0,2311.9131937901684,2337.3472248393264,0.4290353812865037
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,1,0,1,1,0.777722647263906,0.7274323209301446,4.0,0.0010905274741594166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-07-02 13:00:00+00:00,2321.0,2319.1587856738356,2328.3648573046576,0.2946812100500183
1,0,0.0,0,0,1,0,0,1,1,0,0.75,0.55,0,0,0,0,0,,0,1.0,0.5,1,0,1,1,0.777722647263906,0.7276480739113482,4.0,0.0010902041247793108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-07-02 13:30:00+00:00,2321.0,2319.1587856738356,2328.3648573046576,0.2946812100500183
1,0,0.0,0,0,1,0,0,0,1,0,0.9000000000000001,0.55,0,0,0,0,0,,0,1.0,0.5,2,0,1,1,0.727455014676042,1.9719400949859127,4.0,0.0006149811584373883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-07-02 19:00:00+00:00,2322.0,2319.18409665875,2333.2636133649994,0.19094051038027363
1,0,0.0,0,0,1,0,0,0,1,0,0.9000000000000001,0.55,0,0,0,0,0,,0,1.0,0.5,2,0,1,1,0.727455014676042,1.8283550147758154,4.0,0.0006632770956313792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,PAXGUSDT,2024-07-02 19:30:00+00:00,2322.0,2319.18409665875,2333.2636133649994,0.19103004133027657
1,0,0.0,0,0,1,0,0,0,1,0,0.75,0.1,0,0,0,0,0,,0,1.0,0.5,1,0,0,1,0.694432018740631,3.704589151039515,4.0,0.0026573548151743722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,XLMUSDT,2024-07-03 12:00:00+00:00,0.0916,0.0906982522438018,0.09520699102479278,0.21517063356578142
