direction,t1_bias,t1_strength,t1_pd_zone,t2_in_4h_ob,t2_in_1h_ob,t2_in_fvg,t2_in_brk,t2_in_rej,t2_in_mit,t2_in_vi,zone_quality,t2_confluence,t2m30_in_ob,t2m30_in_fvg,t2m30_in_brk,t2m30_in_rej,t2m30_choch,t2m30_zone_qual,t4_in_5m_ob,ob_height_atr,entry_depth_ob,session,t3_in_ote,t3_choch,swept,conf_score,sl_atr_ratio,rr_potential,atr_pct_of_price,tp2_distance_r,rvol,vol_pct,mom_12b,mom_48b,mom_96b,body_ratio,atr_rank,bb_score,tsm_score,day_of_week,label,sym,ts,entry,sl,tp1,ml_proba
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.8325748654367321,1.999999999999984,4.0,0.004238087140997276,117.97775349242761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-05-18 09:15:00+00:00,48149.1,48557.22016312118,46516.619347515276,0.20783375364046577
0,0,0.0,0,1,0,1,1,1,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7620067579535815,1.9999999999999951,4.0,0.003928740129479599,127.26726215567516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-05-21 09:15:00+00:00,48000.55,48377.713374044186,46491.89650382327,0.35273661344578394
0,0,0.0,0,1,1,1,1,0,1,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7699448996384394,2.0000000000000058,4.0,0.004135055555245635,120.91735971133691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-05-23 09:15:00+00:00,48190.1,48588.637481425685,46595.95007429725,0.32740387103537216
0,0,0.0,0,1,0,1,1,1,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7699448996384394,2.0000000000000138,4.0,0.004212394992698803,118.69732085111417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-05-24 09:15:00+00:00,48679.15,49089.26161541767,47038.70353832932,0.3071126671968209
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7751473878545435,1.9999999999999882,4.0,0.003990421493532008,125.30004682724434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NSEBANK,2024-07-19 09:15:00+00:00,52362.4,52780.29609282584,50690.81562869665,0.17709246781523227
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7751473878545435,1.9999999999999862,4.0,0.004090062803601687,122.24751159314869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NSEBANK,2024-07-22 09:15:00+00:00,52365.45,52793.80595847772,50652.0261660891,0.17709246781523227
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.7921564221021792,2.0000000000000058,4.0,0.00373912362329693,133.72117382926461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,NSEBANK,2024-07-23 09:15:00+00:00,52219.95,52610.46369730477,50657.89521078092,0.2110905823548856
0,0,0.0,0,1,0,1,1,1,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,0,1,1,0.7961073923100105,1.9999999999999953,4.0,0.004592786254625241,108.86637702690125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-07-24 09:15:00+00:00,24441.15,24665.65595553447,23543.126177862134,0.25403169175236906
0,0,0.0,0,1,0,1,1,1,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.7921564221021792,1.9999999999999956,4.0,0.005856500656514636,85.37521453938757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-07-24 09:15:00+00:00,51703.55,52309.153749038276,49281.13500384691,0.25403169175236906
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.8351762768221768,1.9999999999999956,4.0,0.004555520730585245,109.75693659850087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEI,2024-07-25 09:15:00+00:00,24294.95,24516.302296747064,23409.540813011747,0.25403169175236906
0,0,0.0,0,1,0,1,1,0,0,1,,,0,0,0,0,0,,0,1.0,0.5,-1,1,1,1,0.8004086453923042,1.999999999999995,4.0,0.004479552173468955,111.61830036523548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,NSEBANK,2024-08-12 09:15:00+00:00,50277.35,50727.790024937516,48475.58990024993,0.25403169175236906
